,Adventure,Animation,Children,Comedy,Fantasy,Romance,Action,Crime,Thriller,Horror,Drama,War,Western,Sci-Fi,Musical,Mystery,Film-Noir,IMAX,Documentary
401,0.1453287197231834,0.17647058823529413,0.16262975778546712,0.1522491349480969,0.07612456747404844,0.05190311418685121,0.04152249134948097,0.0034602076124567475,0.006920415224913495,0.0034602076124567475,0.04844290657439446,0.0034602076124567475,0.0034602076124567475,0.031141868512110725,0.05190311418685121,0.0034602076124567475,0.0,0.03806228373702422,0.0
411,0.0796812749003984,0.00796812749003984,0.027888446215139442,0.1553784860557769,0.0199203187250996,0.11553784860557768,0.099601593625498,0.04780876494023904,0.11553784860557768,0.00796812749003984,0.199203187250996,0.02390438247011952,0.02390438247011952,0.0398406374501992,0.00398406374501992,0.02390438247011952,0.0,0.00398406374501992,0.00398406374501992
412,0.06097560975609756,0.006097560975609756,0.036585365853658534,0.21951219512195122,0.036585365853658534,0.12804878048780488,0.054878048780487805,0.054878048780487805,0.08536585365853659,0.012195121951219513,0.14634146341463414,0.006097560975609756,0.006097560975609756,0.03048780487804878,0.006097560975609756,0.06707317073170732,0.018292682926829267,0.006097560975609756,0.018292682926829267
414,0.0704016913319239,0.01733615221987315,0.024312896405919663,0.16596194503171247,0.03255813953488372,0.07970401691331924,0.10295983086680761,0.06300211416490487,0.09302325581395349,0.018816067653276956,0.19556025369978858,0.019238900634249472,0.008033826638477801,0.05179704016913319,0.01649048625792812,0.021775898520084568,0.0021141649048625794,0.01014799154334038,0.006765327695560253
420,0.09225092250922509,0.02952029520295203,0.03690036900369004,0.16236162361623616,0.05904059040590406,0.06273062730627306,0.09225092250922509,0.033210332103321034,0.07011070110701106,0.04428044280442804,0.13653136531365315,0.025830258302583026,0.0,0.06273062730627306,0.02952029520295203,0.025830258302583026,0.007380073800738007,0.01107011070110701,0.01845018450184502
422,0.04964539007092199,0.0070921985815602835,0.02127659574468085,0.14184397163120568,0.03546099290780142,0.05673758865248227,0.09219858156028368,0.04964539007092199,0.10638297872340426,0.05673758865248227,0.1702127659574468,0.04964539007092199,0.03546099290780142,0.05673758865248227,0.0,0.05673758865248227,0.014184397163120567,0.0,0.0
432,0.08143939393939394,0.02462121212121212,0.032196969696969696,0.07007575757575757,0.028409090909090908,0.07954545454545454,0.10227272727272728,0.07575757575757576,0.13257575757575757,0.02462121212121212,0.1875,0.02462121212121212,0.001893939393939394,0.058712121212121215,0.005681818181818182,0.045454545454545456,0.001893939393939394,0.022727272727272728,0.0
434,0.10707070707070707,0.028282828282828285,0.03434343434343434,0.1111111111111111,0.03636363636363636,0.052525252525252523,0.1292929292929293,0.06868686868686869,0.10505050505050505,0.022222222222222223,0.13535353535353536,0.022222222222222223,0.00404040404040404,0.08686868686868687,0.010101010101010102,0.024242424242424242,0.0,0.020202020202020204,0.00202020202020202
436,0.08878504672897196,0.04672897196261682,0.08411214953271028,0.20093457943925233,0.04205607476635514,0.0794392523364486,0.08878504672897196,0.03271028037383177,0.08411214953271028,0.004672897196261682,0.13551401869158877,0.018691588785046728,0.009345794392523364,0.03271028037383177,0.037383177570093455,0.004672897196261682,0.0,0.009345794392523364,0.0
438,0.09197194076383476,0.020265003897116135,0.02260327357755261,0.1558846453624318,0.036632891660171474,0.08261886204208885,0.15120810600155885,0.06625097427903351,0.10210444271239283,0.010911925175370226,0.1332813717848792,0.01558846453624318,0.004676539360872954,0.0646921278254092,0.012470771628994544,0.013250194855806703,0.001558846453624318,0.009353078721745909,0.004676539360872954
443,0.08641975308641975,0.012345679012345678,0.012345679012345678,0.06172839506172839,0.012345679012345678,0.07407407407407407,0.1111111111111111,0.07407407407407407,0.09876543209876543,0.037037037037037035,0.19753086419753085,0.024691358024691357,0.0,0.1111111111111111,0.0,0.012345679012345678,0.0,0.07407407407407407,0.0
448,0.08768500418877409,0.017872102764590895,0.026808154146886344,0.20329516894722144,0.03434794750069813,0.05166154705389556,0.13180675788885787,0.06702038536721586,0.09299078469701201,0.016475844736107234,0.1270594805920134,0.012007819044959508,0.008377548170901982,0.06339011449315833,0.012287070650656241,0.020943870427254957,0.0008377548170901983,0.020943870427254957,0.004188774085450991
451,0.1076923076923077,0.03076923076923077,0.046153846153846156,0.13846153846153847,0.046153846153846156,0.1076923076923077,0.12307692307692308,0.046153846153846156,0.15384615384615385,0.0,0.12307692307692308,0.0,0.0,0.03076923076923077,0.03076923076923077,0.015384615384615385,0.0,0.0,0.0
453,0.07735849056603773,0.016981132075471698,0.016981132075471698,0.20943396226415095,0.024528301886792454,0.0830188679245283,0.1018867924528302,0.07547169811320754,0.11509433962264151,0.018867924528301886,0.1471698113207547,0.020754716981132074,0.005660377358490566,0.045283018867924525,0.005660377358490566,0.03207547169811321,0.0018867924528301887,0.0018867924528301887,0.0
456,0.09090909090909091,0.030303030303030304,0.07575757575757576,0.22727272727272727,0.045454545454545456,0.07575757575757576,0.07575757575757576,0.045454545454545456,0.12121212121212122,0.015151515151515152,0.12121212121212122,0.0,0.0,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.0,0.0
460,0.125,0.052083333333333336,0.0625,0.09375,0.057291666666666664,0.0625,0.09895833333333333,0.052083333333333336,0.078125,0.005208333333333333,0.140625,0.010416666666666666,0.0,0.08854166666666667,0.0,0.036458333333333336,0.0,0.036458333333333336,0.0
462,0.05898876404494382,0.007022471910112359,0.008426966292134831,0.14747191011235955,0.03089887640449438,0.060393258426966294,0.07865168539325842,0.07162921348314606,0.08567415730337079,0.023876404494382022,0.22893258426966293,0.026685393258426966,0.009831460674157303,0.054775280898876406,0.008426966292134831,0.025280898876404494,0.011235955056179775,0.009831460674157303,0.05196629213483146
468,0.11578947368421053,0.042105263157894736,0.05263157894736842,0.10526315789473684,0.031578947368421054,0.042105263157894736,0.11578947368421053,0.08421052631578947,0.12631578947368421,0.0,0.12631578947368421,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.010526315789473684,0.0,0.021052631578947368,0.0
469,0.0925,0.00625,0.00875,0.14875,0.0325,0.075,0.1175,0.05625,0.1125,0.0275,0.15125,0.02125,0.0075,0.09375,0.00875,0.02875,0.01125,0.0,0.0
470,0.09375,0.020833333333333332,0.041666666666666664,0.140625,0.036458333333333336,0.08333333333333333,0.11458333333333333,0.06770833333333333,0.13020833333333334,0.0,0.15625,0.03125,0.010416666666666666,0.03125,0.020833333333333332,0.010416666666666666,0.0,0.010416666666666666,0.0
471,0.0963855421686747,0.07228915662650602,0.07228915662650602,0.12048192771084337,0.07228915662650602,0.060240963855421686,0.0963855421686747,0.03614457831325301,0.060240963855421686,0.012048192771084338,0.10843373493975904,0.04819277108433735,0.0,0.060240963855421686,0.024096385542168676,0.012048192771084338,0.0,0.04819277108433735,0.0
474,0.055145880089772364,0.014748316768194934,0.02436678422571337,0.17633857005450465,0.03013786470022443,0.11734530298172491,0.04809233728759218,0.05161910868868227,0.07053542802180186,0.019878166078871433,0.23982045527412632,0.02244309073420968,0.010259698621352998,0.033985251683231806,0.030458480282141712,0.027893555626803464,0.009618467457518435,0.004488618146841937,0.012824623276691247
476,0.0963855421686747,0.060240963855421686,0.09036144578313253,0.14457831325301204,0.04216867469879518,0.12650602409638553,0.07228915662650602,0.030120481927710843,0.08433734939759036,0.0,0.15060240963855423,0.012048192771084338,0.012048192771084338,0.018072289156626505,0.04819277108433735,0.0,0.0,0.012048192771084338,0.0
477,0.09786476868327403,0.027580071174377226,0.045373665480427046,0.16370106761565836,0.05516014234875445,0.04359430604982206,0.10231316725978648,0.036476868327402136,0.07473309608540925,0.026690391459074734,0.13523131672597866,0.011565836298932384,0.0071174377224199285,0.10765124555160142,0.010676156583629894,0.027580071174377226,0.0035587188612099642,0.018683274021352312,0.004448398576512456
480,0.07598197037990985,0.014810045074050225,0.022537025112685124,0.17965228589826143,0.04249839021249195,0.0721184803605924,0.10688989053444946,0.0669671603348358,0.08886027044430135,0.030264005151320026,0.16806181584030908,0.021249195106245976,0.00901481004507405,0.050869285254346426,0.01159047005795235,0.023824855119124275,0.0019317450096587251,0.008370895041854474,0.004507405022537025
483,0.1,0.03958333333333333,0.04722222222222222,0.15833333333333333,0.059722222222222225,0.07708333333333334,0.10555555555555556,0.04722222222222222,0.06736111111111111,0.01875,0.11388888888888889,0.014583333333333334,0.004861111111111111,0.06875,0.027083333333333334,0.020833333333333332,0.0020833333333333333,0.02361111111111111,0.003472222222222222
484,0.043875685557586835,0.04021937842778794,0.056672760511883,0.23583180987202926,0.04936014625228519,0.09506398537477148,0.06581352833638025,0.06398537477148081,0.07678244972577697,0.031078610603290677,0.10786106032906764,0.007312614259597806,0.0,0.031078610603290677,0.029250457038391225,0.043875685557586835,0.003656307129798903,0.016453382084095063,0.0018281535648994515
488,0.07784431137724551,0.059880239520958084,0.0658682634730539,0.2215568862275449,0.08383233532934131,0.11976047904191617,0.017964071856287425,0.029940119760479042,0.017964071856287425,0.0,0.19760479041916168,0.011976047904191617,0.005988023952095809,0.0,0.041916167664670656,0.011976047904191617,0.0,0.023952095808383235,0.011976047904191617
490,0.10050251256281408,0.01507537688442211,0.01507537688442211,0.1708542713567839,0.07035175879396985,0.12562814070351758,0.08542713567839195,0.04522613065326633,0.07035175879396985,0.005025125628140704,0.1708542713567839,0.010050251256281407,0.0,0.035175879396984924,0.0,0.03015075376884422,0.0,0.05025125628140704,0.0
492,0.09090909090909091,0.0213903743315508,0.06417112299465241,0.22459893048128343,0.0374331550802139,0.0481283422459893,0.11764705882352941,0.058823529411764705,0.12834224598930483,0.016042780748663103,0.10695187165775401,0.0053475935828877,0.0,0.0427807486631016,0.016042780748663103,0.0213903743315508,0.0,0.0,0.0
500,0.0783132530120482,0.0963855421686747,0.0783132530120482,0.28313253012048195,0.06626506024096386,0.13855421686746988,0.024096385542168676,0.012048192771084338,0.03614457831325301,0.006024096385542169,0.10240963855421686,0.006024096385542169,0.0,0.024096385542168676,0.04216867469879518,0.0,0.0,0.006024096385542169,0.0
504,0.023529411764705882,0.01764705882352941,0.023529411764705882,0.21764705882352942,0.041176470588235294,0.1588235294117647,0.029411764705882353,0.1,0.08235294117647059,0.0058823529411764705,0.2235294117647059,0.0058823529411764705,0.0,0.0058823529411764705,0.011764705882352941,0.029411764705882353,0.0,0.0058823529411764705,0.01764705882352941
509,0.11581920903954802,0.07062146892655367,0.08662900188323917,0.15065913370998116,0.07909604519774012,0.08286252354048965,0.08192090395480225,0.025423728813559324,0.04143126177024482,0.014124293785310734,0.096045197740113,0.005649717514124294,0.004708097928436911,0.051789077212806026,0.03766478342749529,0.01694915254237288,0.0018832391713747645,0.03672316384180791,0.0
514,0.07218045112781955,0.02556390977443609,0.03609022556390978,0.1593984962406015,0.05413533834586466,0.05413533834586466,0.0962406015037594,0.04661654135338346,0.09022556390977443,0.081203007518797,0.1293233082706767,0.012030075187969926,0.009022556390977444,0.07218045112781955,0.021052631578947368,0.02556390977443609,0.0015037593984962407,0.013533834586466165,0.0
517,0.10384615384615385,0.05512820512820513,0.08461538461538462,0.17307692307692307,0.06282051282051282,0.08974358974358974,0.06025641025641026,0.03461538461538462,0.03974358974358974,0.008974358974358974,0.14102564102564102,0.021794871794871794,0.005128205128205128,0.028205128205128206,0.052564102564102565,0.015384615384615385,0.001282051282051282,0.021794871794871794,0.0
522,0.10025062656641603,0.010025062656641603,0.020050125313283207,0.12531328320802004,0.03508771929824561,0.047619047619047616,0.13032581453634084,0.07017543859649122,0.09523809523809523,0.010025062656641603,0.14536340852130325,0.015037593984962405,0.005012531328320802,0.09523809523809523,0.010025062656641603,0.040100250626566414,0.002506265664160401,0.040100250626566414,0.002506265664160401
524,0.125,0.012096774193548387,0.024193548387096774,0.10887096774193548,0.03225806451612903,0.04032258064516129,0.18548387096774194,0.056451612903225805,0.125,0.016129032258064516,0.12903225806451613,0.028225806451612902,0.012096774193548387,0.0846774193548387,0.008064516129032258,0.008064516129032258,0.0,0.004032258064516129,0.0
525,0.10432330827067669,0.06015037593984962,0.06766917293233082,0.16447368421052633,0.05451127819548872,0.09492481203007519,0.08176691729323309,0.02537593984962406,0.05075187969924812,0.0037593984962406013,0.11842105263157894,0.009398496240601503,0.0009398496240601503,0.05169172932330827,0.046052631578947366,0.011278195488721804,0.0009398496240601503,0.03477443609022556,0.018796992481203006
528,0.0948905109489051,0.021897810218978103,0.021897810218978103,0.0948905109489051,0.029197080291970802,0.029197080291970802,0.12408759124087591,0.11678832116788321,0.11678832116788321,0.0072992700729927005,0.20437956204379562,0.029197080291970802,0.0,0.021897810218978103,0.0,0.029197080291970802,0.0072992700729927005,0.043795620437956206,0.0072992700729927005
529,0.15384615384615385,0.05128205128205128,0.10256410256410256,0.23076923076923078,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0
533,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.10256410256410256,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.0641025641025641,0.08974358974358974,0.14102564102564102,0.11538461538461539,0.01282051282051282,0.01282051282051282,0.08974358974358974,0.0,0.05128205128205128,0.0,0.01282051282051282,0.0
534,0.1459909228441755,0.05446293494704992,0.05521936459909228,0.11800302571860817,0.060514372163388806,0.03555219364599092,0.16263237518910742,0.031013615733736764,0.07413010590015129,0.015128593040847202,0.059001512859304085,0.0113464447806354,0.0030257186081694403,0.09833585476550681,0.01739788199697428,0.01059001512859304,0.0007564296520423601,0.046898638426626324,0.0
541,0.11413043478260869,0.03804347826086957,0.043478260869565216,0.15217391304347827,0.02717391304347826,0.07608695652173914,0.1358695652173913,0.05434782608695652,0.10869565217391304,0.016304347826086956,0.10869565217391304,0.016304347826086956,0.021739130434782608,0.04891304347826087,0.021739130434782608,0.010869565217391304,0.0,0.005434782608695652,0.0
544,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.03333333333333333,0.16666666666666666,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0
550,0.1566265060240964,0.04819277108433735,0.03614457831325301,0.060240963855421686,0.024096385542168676,0.03614457831325301,0.14457831325301204,0.03614457831325301,0.08433734939759036,0.0,0.10843373493975904,0.03614457831325301,0.0,0.1566265060240964,0.0,0.012048192771084338,0.0,0.060240963855421686,0.0
555,0.06857727737973388,0.00511770726714432,0.016376663254861822,0.2323439099283521,0.028659160696008188,0.0767656090071648,0.10133060388945753,0.04503582395087001,0.08188331627430911,0.04605936540429888,0.14841351074718526,0.016376663254861822,0.008188331627430911,0.09621289662231321,0.009211873080859774,0.017400204708290685,0.0010235414534288639,0.0010235414534288639,0.0
559,0.10097719869706841,0.04560260586319218,0.06188925081433225,0.16286644951140064,0.035830618892508145,0.06514657980456026,0.13355048859934854,0.04560260586319218,0.10423452768729642,0.009771986970684038,0.09771986970684039,0.013029315960912053,0.006514657980456026,0.05863192182410423,0.04560260586319218,0.006514657980456026,0.0,0.006514657980456026,0.0
560,0.08185840707964602,0.030973451327433628,0.023230088495575223,0.12831858407079647,0.04092920353982301,0.07079646017699115,0.11946902654867257,0.061946902654867256,0.09402654867256637,0.01991150442477876,0.14601769911504425,0.014380530973451327,0.00995575221238938,0.08296460176991151,0.016592920353982302,0.029867256637168143,0.0022123893805309734,0.018805309734513276,0.007743362831858407
561,0.11502145922746781,0.026609442060085836,0.030042918454935622,0.12188841201716738,0.04721030042918455,0.03776824034334764,0.15793991416309014,0.054935622317596564,0.0927038626609442,0.02145922746781116,0.1055793991416309,0.02317596566523605,0.004291845493562232,0.096137339055794,0.006008583690987125,0.024892703862660945,0.0034334763948497852,0.030901287553648068,0.0
562,0.05895196506550218,0.017467248908296942,0.028384279475982533,0.14192139737991266,0.03275109170305677,0.09606986899563319,0.07205240174672489,0.06550218340611354,0.0982532751091703,0.06550218340611354,0.18777292576419213,0.017467248908296942,0.004366812227074236,0.056768558951965066,0.010917030567685589,0.026200873362445413,0.004366812227074236,0.013100436681222707,0.002183406113537118
567,0.13785310734463277,0.05875706214689266,0.05423728813559322,0.08700564971751412,0.04971751412429379,0.021468926553672316,0.13220338983050847,0.02711864406779661,0.07570621468926554,0.01694915254237288,0.11864406779661017,0.014689265536723164,0.004519774011299435,0.11186440677966102,0.005649717514124294,0.020338983050847456,0.0011299435028248588,0.061016949152542375,0.0011299435028248588
570,0.1116751269035533,0.012690355329949238,0.027918781725888325,0.1116751269035533,0.048223350253807105,0.08121827411167512,0.12690355329949238,0.048223350253807105,0.10406091370558376,0.02030456852791878,0.14720812182741116,0.02030456852791878,0.0025380710659898475,0.09390862944162437,0.0025380710659898475,0.03299492385786802,0.0,0.007614213197969543,0.0
572,0.07392996108949416,0.007782101167315175,0.011673151750972763,0.16342412451361868,0.023346303501945526,0.13618677042801555,0.07003891050583658,0.04669260700389105,0.08560311284046693,0.007782101167315175,0.23346303501945526,0.038910505836575876,0.019455252918287938,0.03501945525291829,0.0038910505836575876,0.03501945525291829,0.0038910505836575876,0.0038910505836575876,0.0
573,0.11450381679389313,0.024427480916030534,0.030534351145038167,0.11145038167938931,0.035114503816793895,0.03358778625954199,0.16793893129770993,0.06412213740458016,0.11450381679389313,0.02900763358778626,0.09312977099236641,0.021374045801526718,0.004580152671755725,0.07938931297709924,0.007633587786259542,0.02900763358778626,0.0030534351145038168,0.03206106870229008,0.004580152671755725
579,0.06878306878306878,0.09523809523809523,0.1111111111111111,0.14285714285714285,0.037037037037037035,0.12698412698412698,0.05291005291005291,0.010582010582010581,0.042328042328042326,0.005291005291005291,0.1693121693121693,0.021164021164021163,0.0,0.031746031746031744,0.07407407407407407,0.005291005291005291,0.0,0.005291005291005291,0.0
580,0.09349112426035502,0.014201183431952662,0.016568047337278107,0.0863905325443787,0.027218934911242602,0.05325443786982249,0.12307692307692308,0.07218934911242604,0.12307692307692308,0.029585798816568046,0.15621301775147928,0.016568047337278107,0.007100591715976331,0.12071005917159763,0.008284023668639054,0.03076923076923077,0.008284023668639054,0.010650887573964497,0.002366863905325444
584,0.08415841584158416,0.034653465346534656,0.054455445544554455,0.1485148514851485,0.024752475247524754,0.09900990099009901,0.12376237623762376,0.04455445544554455,0.10891089108910891,0.009900990099009901,0.12871287128712872,0.01485148514851485,0.0049504950495049506,0.06435643564356436,0.0297029702970297,0.01485148514851485,0.0,0.009900990099009901,0.0
587,0.07250755287009064,0.00906344410876133,0.027190332326283987,0.27794561933534745,0.03625377643504532,0.13897280966767372,0.0513595166163142,0.04229607250755287,0.04229607250755287,0.0030211480362537764,0.18429003021148035,0.015105740181268883,0.015105740181268883,0.04833836858006042,0.015105740181268883,0.01812688821752266,0.0030211480362537764,0.0,0.0
590,0.09706703910614525,0.01675977653631285,0.031424581005586594,0.1424581005586592,0.04120111731843575,0.06215083798882681,0.11592178770949721,0.06215083798882681,0.09916201117318436,0.020251396648044692,0.14455307262569833,0.023743016759776536,0.0111731843575419,0.06075418994413408,0.014664804469273743,0.031424581005586594,0.011871508379888268,0.012569832402234637,0.0006983240223463687
596,0.12943632567849686,0.04384133611691023,0.04279749478079332,0.10020876826722339,0.05845511482254697,0.04801670146137787,0.14718162839248433,0.04175365344467641,0.0709812108559499,0.014613778705636743,0.10438413361169102,0.009394572025052192,0.0041753653444676405,0.10647181628392484,0.014613778705636743,0.026096033402922755,0.0020876826722338203,0.03549060542797495,0.0
597,0.0697084917617237,0.0063371356147021544,0.01394169835234474,0.20405576679340937,0.035487959442332066,0.09505703422053231,0.11406844106463879,0.06463878326996197,0.10392902408111533,0.01394169835234474,0.16223067173637515,0.016476552598225603,0.0076045627376425855,0.035487959442332066,0.017743979721166033,0.029150823827629912,0.0076045627376425855,0.0,0.0025348542458808617
599,0.06614785992217899,0.01580739299610895,0.022859922178988325,0.17193579766536965,0.03599221789883268,0.06614785992217899,0.11527237354085604,0.06687743190661478,0.0958171206225681,0.0311284046692607,0.1617217898832685,0.013861867704280155,0.008268482490272374,0.07028210116731518,0.011429961089494163,0.02456225680933852,0.005350194552529183,0.009970817120622567,0.006566147859922179
600,0.07663690476190477,0.023809523809523808,0.050595238095238096,0.2113095238095238,0.057291666666666664,0.0900297619047619,0.06770833333333333,0.043154761904761904,0.06919642857142858,0.026785714285714284,0.15327380952380953,0.010416666666666666,0.005208333333333333,0.05282738095238095,0.031994047619047616,0.017857142857142856,0.002232142857142857,0.006696428571428571,0.002976190476190476
601,0.11822660098522167,0.07881773399014778,0.07881773399014778,0.07389162561576355,0.054187192118226604,0.054187192118226604,0.10837438423645321,0.034482758620689655,0.07881773399014778,0.0,0.13793103448275862,0.024630541871921183,0.0049261083743842365,0.07389162561576355,0.0,0.034482758620689655,0.0,0.03940886699507389,0.0049261083743842365
603,0.04785362420830401,0.00211118930330753,0.0063335679099225895,0.17030260380014076,0.022519352568613652,0.10767065446868403,0.07178043631245602,0.07107670654468684,0.10063335679099226,0.033075299085151305,0.2343420126671358,0.013370865587614356,0.00844475721323012,0.038001407459535536,0.01618578465869106,0.034482758620689655,0.012667135819845179,0.0,0.009148486980999296
604,0.08900523560209424,0.02617801047120419,0.05235602094240838,0.12041884816753927,0.02617801047120419,0.05235602094240838,0.14136125654450263,0.07329842931937172,0.10471204188481675,0.06282722513089005,0.1256544502617801,0.010471204188481676,0.010471204188481676,0.07853403141361257,0.015706806282722512,0.005235602094240838,0.0,0.005235602094240838,0.0
605,0.13680154142581888,0.04046242774566474,0.07129094412331406,0.13872832369942195,0.1676300578034682,0.08477842003853564,0.08092485549132948,0.017341040462427744,0.030828516377649325,0.017341040462427744,0.0789980732177264,0.01348747591522158,0.005780346820809248,0.03468208092485549,0.04431599229287091,0.009633911368015413,0.0,0.02697495183044316,0.0
606,0.053515868077162417,0.015556938394523958,0.017423771001866834,0.16303671437461106,0.03484754200373367,0.13814561294337274,0.05538270068450529,0.053515868077162417,0.07654013690105788,0.016801493466085875,0.24828873677660238,0.021157436216552583,0.005600497822028625,0.031736154324828875,0.021157436216552583,0.03235843186060983,0.00373366521468575,0.008711885500933417,0.002489110143123833
607,0.08695652173913043,0.017391304347826087,0.043478260869565216,0.11594202898550725,0.043478260869565216,0.05507246376811594,0.14202898550724638,0.0463768115942029,0.10434782608695652,0.06086956521739131,0.15072463768115943,0.011594202898550725,0.005797101449275362,0.07246376811594203,0.008695652173913044,0.03188405797101449,0.0,0.002898550724637681,0.0
608,0.0773881499395405,0.02418379685610641,0.03990326481257558,0.1686819830713422,0.045949214026602174,0.05199516324062878,0.11305925030229746,0.06590084643288996,0.10761789600967352,0.03506650544135429,0.1293833131801693,0.009068923821039904,0.005441354292623942,0.07255139056831923,0.015114873035066506,0.02781136638452237,0.0024183796856106408,0.005441354292623942,0.003022974607013301
609,0.11428571428571428,0.014285714285714285,0.014285714285714285,0.08571428571428572,0.014285714285714285,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.15714285714285714,0.014285714285714285,0.18571428571428572,0.04285714285714286,0.014285714285714285,0.07142857142857142,0.0,0.0,0.0,0.014285714285714285,0.0
610,0.07732793522267206,0.020242914979757085,0.018218623481781375,0.1125506072874494,0.038866396761133605,0.03319838056680162,0.13522267206477734,0.06882591093117409,0.13279352226720648,0.07530364372469636,0.12388663967611337,0.012955465587044534,0.008906882591093117,0.07489878542510121,0.0032388663967611335,0.03279352226720648,0.0032388663967611335,0.02631578947368421,0.0012145748987854252
6,0.06476190476190476,0.015238095238095238,0.049523809523809526,0.19238095238095237,0.030476190476190476,0.09904761904761905,0.08571428571428572,0.049523809523809526,0.08952380952380952,0.022857142857142857,0.19238095238095237,0.017142857142857144,0.01904761904761905,0.03238095238095238,0.015238095238095238,0.017142857142857144,0.0038095238095238095,0.0038095238095238095,0.0
42,0.06910569105691057,0.0013550135501355014,0.01084010840108401,0.2181571815718157,0.02032520325203252,0.09620596205962059,0.12059620596205962,0.06775067750677506,0.10298102981029811,0.01084010840108401,0.16937669376693767,0.025745257452574527,0.014905149051490514,0.037940379403794036,0.0040650406504065045,0.023035230352303523,0.0027100271002710027,0.0013550135501355014,0.0027100271002710027
51,0.07250755287009064,0.013595166163141994,0.027190332326283987,0.19637462235649547,0.04078549848942598,0.08006042296072508,0.09516616314199396,0.054380664652567974,0.09365558912386707,0.052870090634441085,0.13141993957703926,0.012084592145015106,0.0075528700906344415,0.07250755287009064,0.015105740181268883,0.022658610271903322,0.004531722054380665,0.006042296072507553,0.0015105740181268882
58,0.05803571428571429,0.03571428571428571,0.044642857142857144,0.16964285714285715,0.03125,0.12053571428571429,0.08482142857142858,0.049107142857142856,0.09821428571428571,0.008928571428571428,0.16964285714285715,0.022321428571428572,0.013392857142857142,0.03571428571428571,0.04017857142857143,0.008928571428571428,0.0,0.008928571428571428,0.0
100,0.04666666666666667,0.006666666666666667,0.01,0.24333333333333335,0.02666666666666667,0.22333333333333333,0.05333333333333334,0.03333333333333333,0.056666666666666664,0.01,0.20333333333333334,0.013333333333333334,0.016666666666666666,0.013333333333333334,0.023333333333333334,0.016666666666666666,0.0,0.0033333333333333335,0.0
102,0.09230769230769231,0.015384615384615385,0.03076923076923077,0.15384615384615385,0.0,0.1,0.16153846153846155,0.08461538461538462,0.13076923076923078,0.0,0.09230769230769231,0.023076923076923078,0.038461538461538464,0.046153846153846156,0.015384615384615385,0.007692307692307693,0.0,0.007692307692307693,0.0
116,0.096045197740113,0.01694915254237288,0.02824858757062147,0.14124293785310735,0.03389830508474576,0.12994350282485875,0.12429378531073447,0.04519774011299435,0.07909604519774012,0.022598870056497175,0.14689265536723164,0.02824858757062147,0.005649717514124294,0.05084745762711865,0.02824858757062147,0.01694915254237288,0.0,0.005649717514124294,0.0
117,0.08074534161490683,0.037267080745341616,0.055900621118012424,0.13975155279503104,0.037267080745341616,0.10559006211180125,0.10869565217391304,0.049689440993788817,0.09316770186335403,0.003105590062111801,0.16459627329192547,0.024844720496894408,0.015527950310559006,0.034161490683229816,0.037267080745341616,0.006211180124223602,0.0,0.006211180124223602,0.0
150,0.08888888888888889,0.0,0.022222222222222223,0.13333333333333333,0.022222222222222223,0.08888888888888889,0.13333333333333333,0.08888888888888889,0.17777777777777778,0.0,0.15555555555555556,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0
289,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,0.18604651162790697,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372
294,0.10440251572327044,0.011320754716981131,0.04654088050314465,0.2993710691823899,0.04150943396226415,0.06415094339622641,0.09559748427672957,0.07044025157232704,0.05660377358490566,0.011320754716981131,0.08930817610062892,0.011320754716981131,0.00880503144654088,0.06037735849056604,0.013836477987421384,0.011320754716981131,0.0025157232704402514,0.0,0.0012578616352201257
302,0.06896551724137931,0.0,0.0,0.08620689655172414,0.0,0.08620689655172414,0.13793103448275862,0.1206896551724138,0.1896551724137931,0.0,0.1896551724137931,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0
308,0.10762331838565023,0.05829596412556054,0.08520179372197309,0.1210762331838565,0.06726457399103139,0.06726457399103139,0.08968609865470852,0.04484304932735426,0.07623318385650224,0.008968609865470852,0.11210762331838565,0.02242152466367713,0.0,0.04932735426008968,0.026905829596412557,0.017937219730941704,0.0,0.03587443946188341,0.008968609865470852
